,Unnamed: 0,id,vid,url,year,month,day,time
2412,2412,16136,yNk-jlwQfqE,https://www.youtube.com/watch?v=yNk-jlwQfqE,2013.0,12.0,18.0,06:04:06
2413,2413,105222,9-GieozYn7Q,https://www.youtube.com/watch?v=9-GieozYn7Q,2017.0,8.0,22.0,20:00:00
2414,2414,105209,oUz4fJs2olA,https://www.youtube.com/watch?v=oUz4fJs2olA,2014.0,12.0,3.0,04:01:06
2415,2415,76400,JYX0CE3fZNo,https://www.youtube.com/watch?v=JYX0CE3fZNo,2015.0,5.0,20.0,23:34:37
2416,2416,113766,szbpoO5l0Uo,https://www.youtube.com/watch?v=szbpoO5l0Uo,2011.0,5.0,25.0,21:55:32
2417,2417,76400,AtxPGq9RrfA,https://www.youtube.com/watch?v=AtxPGq9RrfA,2013.0,6.0,18.0,20:49:01
2418,2418,105259,PaOvO8HYeeM,https://www.youtube.com/watch?v=PaOvO8HYeeM,2015.0,6.0,5.0,15:22:32
2419,2419,91515,wv3oNQRzu7s,https://www.youtube.com/watch?v=wv3oNQRzu7s,2011.0,3.0,11.0,23:32:18
2420,2420,101028,QJgTkVsLMoo,https://www.youtube.com/watch?v=QJgTkVsLMoo,2015.0,3.0,15.0,18:00:01
2421,2421,75501,k8-B_TGk79Q,https://www.youtube.com/watch?v=k8-B_TGk79Q,,,,
2422,2422,105209,oPIkUkwt5tc,https://www.youtube.com/watch?v=oPIkUkwt5tc,2016.0,11.0,20.0,01:12:54
2423,2423,77721,nMzSbLsCOtA,https://www.youtube.com/watch?v=nMzSbLsCOtA,2008.0,2.0,19.0,22:30:11
2424,2424,42901,cBfkedNDgEc,https://www.youtube.com/watch?v=cBfkedNDgEc,2011.0,8.0,21.0,19:30:00
2425,2425,91515,7TQha2iRUmI,https://www.youtube.com/watch?v=7TQha2iRUmI,2013.0,2.0,7.0,19:00:15
2426,2426,76407,zR-4zq5ZXQw,https://www.youtube.com/watch?v=zR-4zq5ZXQw,2016.0,4.0,25.0,03:46:58
2427,2427,41773,7c1YbmfOhDQ,https://www.youtube.com/watch?v=7c1YbmfOhDQ,2014.0,5.0,29.0,19:35:26
2428,2428,118819,RvzBV7clI18,https://www.youtube.com/watch?v=RvzBV7clI18,2014.0,9.0,8.0,09:02:24
2429,2429,71781,S3TWfylBt08,https://www.youtube.com/watch?v=S3TWfylBt08,2008.0,4.0,14.0,17:29:01
2430,2430,40567,Rf0SoFgHtXY,https://www.youtube.com/watch?v=Rf0SoFgHtXY,2013.0,4.0,7.0,16:34:06
2431,2431,113766,5dxNbXw6vSM,https://www.youtube.com/watch?v=5dxNbXw6vSM,2015.0,8.0,28.0,03:38:37
2432,2432,113766,vXvIn_NR0KY,https://www.youtube.com/watch?v=vXvIn_NR0KY,2017.0,2.0,3.0,19:24:02
2433,2433,95603,JdHXN_VVD1Q,https://www.youtube.com/watch?v=JdHXN_VVD1Q,2015.0,9.0,30.0,12:58:06
2434,2434,77721,fajXwKq_l4Y,https://www.youtube.com/watch?v=fajXwKq_l4Y,,,,
2435,2435,114508,8ti7rJ882Hk,https://www.youtube.com/watch?v=8ti7rJ882Hk,,,,
2436,2436,91515,tHvpD-fy2c0,https://www.youtube.com/watch?v=tHvpD-fy2c0,2015.0,2.0,16.0,13:16:50
2437,2437,113766,YMIQ2gbP7vA,https://www.youtube.com/watch?v=YMIQ2gbP7vA,2012.0,7.0,24.0,15:22:36
2438,2438,105222,6_svWUZ3hBA,https://www.youtube.com/watch?v=6_svWUZ3hBA,2016.0,4.0,17.0,04:29:22
2439,2439,113766,VEjQ3lIZIb4,https://www.youtube.com/watch?v=VEjQ3lIZIb4,2009.0,3.0,19.0,22:45:21
2440,2440,57396,HZxWnyREVg0,https://www.youtube.com/watch?v=HZxWnyREVg0,2016.0,6.0,26.0,04:00:00
2441,2441,53193,BTaBGDRkXRQ,https://www.youtube.com/watch?v=BTaBGDRkXRQ,2013.0,11.0,23.0,23:49:15
2442,2442,91515,bLaN0M84bqI,https://www.youtube.com/watch?v=bLaN0M84bqI,2015.0,1.0,6.0,13:58:33
2443,2443,118780,BL2dQ6dC4Ko,https://www.youtube.com/watch?v=BL2dQ6dC4Ko,2011.0,1.0,20.0,21:13:06
2444,2444,71781,TJNAJhkHE4k,https://www.youtube.com/watch?v=TJNAJhkHE4k,2012.0,7.0,11.0,12:34:57
2445,2445,113766,1VN2W-vkpIo,https://www.youtube.com/watch?v=1VN2W-vkpIo,2012.0,6.0,13.0,17:42:59
2446,2446,96127,TlKKwMmDPSE,https://www.youtube.com/watch?v=TlKKwMmDPSE,2016.0,10.0,20.0,20:43:39
2447,2447,113766,QyUDstHoAw4,https://www.youtube.com/watch?v=QyUDstHoAw4,2015.0,6.0,23.0,18:08:52
2448,2448,109972,qy9FghsK7Jk,https://www.youtube.com/watch?v=qy9FghsK7Jk,2015.0,7.0,6.0,22:09:02
2449,2449,94276,a29HhESh34A,https://www.youtube.com/watch?v=a29HhESh34A,2017.0,10.0,2.0,15:24:52
2450,2450,77721,K19hnT2jxgY,https://www.youtube.com/watch?v=K19hnT2jxgY,2013.0,11.0,5.0,23:02:20
2451,2451,40567,4RdBRkq3wy0,https://www.youtube.com/watch?v=4RdBRkq3wy0,2012.0,12.0,3.0,22:09:20
2452,2452,44789,3cl7Os0fetU,https://www.youtube.com/watch?v=3cl7Os0fetU,2014.0,6.0,30.0,09:05:31
2453,2453,95603,Qmiq5thURBo,https://www.youtube.com/watch?v=Qmiq5thURBo,2012.0,2.0,2.0,03:05:51
2454,2454,16815,qq6Uov_efaQ,https://www.youtube.com/watch?v=qq6Uov_efaQ,2016.0,5.0,21.0,21:54:11
2455,2455,23521,h1GHsqPx3kQ,https://www.youtube.com/watch?v=h1GHsqPx3kQ,2011.0,12.0,10.0,21:32:02
2456,2456,71781,UjWeKJC6JYg,https://www.youtube.com/watch?v=UjWeKJC6JYg,2016.0,6.0,6.0,10:49:54
2457,2457,113764,3aFiXsrKSoQ,https://www.youtube.com/watch?v=3aFiXsrKSoQ,2009.0,12.0,21.0,04:37:34
2458,2458,14133,Nm-yK3fB8EQ,https://www.youtube.com/watch?v=Nm-yK3fB8EQ,2016.0,12.0,11.0,07:22:44
2459,2459,109972,WLPkUphyUaA,https://www.youtube.com/watch?v=WLPkUphyUaA,2011.0,1.0,9.0,21:27:54
2460,2460,89899,azT_bs-_B-w,https://www.youtube.com/watch?v=azT_bs-_B-w,2015.0,10.0,29.0,14:00:01
2461,2461,113766,5f8Kc34D5Q0,https://www.youtube.com/watch?v=5f8Kc34D5Q0,2013.0,1.0,14.0,11:58:14
2462,2462,95603,NvjTWC2n2G8,https://www.youtube.com/watch?v=NvjTWC2n2G8,2015.0,8.0,30.0,12:31:52
2463,2463,76400,XX6huDMy4nI,https://www.youtube.com/watch?v=XX6huDMy4nI,2012.0,10.0,8.0,21:45:12
2464,2464,53193,2r7B9818j88,https://www.youtube.com/watch?v=2r7B9818j88,2016.0,11.0,5.0,18:52:49
2465,2465,83956,etKFfu4LfXU,https://www.youtube.com/watch?v=etKFfu4LfXU,2016.0,7.0,9.0,18:49:00
2466,2466,87706,RE8uha6l32M,https://www.youtube.com/watch?v=RE8uha6l32M,2012.0,4.0,17.0,14:50:59
2467,2467,53204,NxrL-XxsUIw,https://www.youtube.com/watch?v=NxrL-XxsUIw,2015.0,12.0,2.0,18:30:01
2468,2468,110266,9rxp5vOlK-U,https://www.youtube.com/watch?v=9rxp5vOlK-U,2016.0,8.0,12.0,10:00:00
2469,2469,95603,lt_Ga4CGa8Y,https://www.youtube.com/watch?v=lt_Ga4CGa8Y,2017.0,1.0,12.0,04:25:00
2470,2470,77194,OkN8JAGJ0nA,https://www.youtube.com/watch?v=OkN8JAGJ0nA,2012.0,3.0,25.0,21:35:23
2471,2471,105222,i7-j1tfoQuY,https://www.youtube.com/watch?v=i7-j1tfoQuY,2017.0,8.0,7.0,04:54:57
2472,2472,40566,zjmDF686Nk8,https://www.youtube.com/watch?v=zjmDF686Nk8,2012.0,7.0,10.0,21:44:39
2473,2473,113766,_uAZw6L_R5g,https://www.youtube.com/watch?v=_uAZw6L_R5g,2014.0,3.0,19.0,23:37:32
2474,2474,59684,GdX0YphT9hs,https://www.youtube.com/watch?v=GdX0YphT9hs,2016.0,5.0,13.0,05:18:24
2475,2475,105259,7rCxstMkb0E,https://www.youtube.com/watch?v=7rCxstMkb0E,2015.0,7.0,6.0,17:02:39
2476,2476,109972,_Jfqjs9mA6Q,https://www.youtube.com/watch?v=_Jfqjs9mA6Q,2014.0,9.0,23.0,23:21:23
2477,2477,109761,s6V1O-rEGHE,https://www.youtube.com/watch?v=s6V1O-rEGHE,,,,
2478,2478,76400,r1ZLSbQ0r0I,https://www.youtube.com/watch?v=r1ZLSbQ0r0I,2016.0,9.0,10.0,12:00:04
2479,2479,93376,ZiIOVnWQDnE,https://www.youtube.com/watch?v=ZiIOVnWQDnE,2011.0,5.0,2.0,20:34:56
2480,2480,103832,eObE5yVpyyU,https://www.youtube.com/watch?v=eObE5yVpyyU,2016.0,2.0,16.0,11:55:18
2481,2481,81790,5y_DyXS-4zA,https://www.youtube.com/watch?v=5y_DyXS-4zA,2009.0,12.0,22.0,11:07:07
2482,2482,71781,T2lxCGJ9ekg,https://www.youtube.com/watch?v=T2lxCGJ9ekg,2015.0,1.0,23.0,13:52:15
2483,2483,59684,C7cZAOVhexc,https://www.youtube.com/watch?v=C7cZAOVhexc,,,,
2484,2484,77721,7m3qhxDSQS0,https://www.youtube.com/watch?v=7m3qhxDSQS0,2011.0,2.0,17.0,03:20:54
2485,2485,105762,S6bwX_77rSw,https://www.youtube.com/watch?v=S6bwX_77rSw,2016.0,10.0,5.0,01:35:52
2486,2486,23524,Hvm5qK3mEJM,https://www.youtube.com/watch?v=Hvm5qK3mEJM,2007.0,10.0,18.0,14:17:57
2487,2487,110266,pJzycZzpjak,https://www.youtube.com/watch?v=pJzycZzpjak,2008.0,10.0,2.0,15:11:43
2488,2488,118779,V-tHLoEKMHc,https://www.youtube.com/watch?v=V-tHLoEKMHc,2016.0,6.0,28.0,08:30:01
2489,2489,109972,7Xrl_Tqmaso,https://www.youtube.com/watch?v=7Xrl_Tqmaso,,,,
2490,2490,1373,aVWPH0C_17c,https://www.youtube.com/watch?v=aVWPH0C_17c,2007.0,9.0,9.0,14:06:34
2491,2491,77721,SNcsgQFUXAQ,https://www.youtube.com/watch?v=SNcsgQFUXAQ,,,,
2492,2492,109972,ufGwr96dj4U,https://www.youtube.com/watch?v=ufGwr96dj4U,2010.0,11.0,17.0,06:04:41
2493,2493,76400,Rujk3hzHyCs,https://www.youtube.com/watch?v=Rujk3hzHyCs,2012.0,10.0,23.0,00:00:08
2494,2494,76400,lpqex6Mz2Lg,https://www.youtube.com/watch?v=lpqex6Mz2Lg,2014.0,8.0,2.0,12:17:14
2495,2495,113766,YuhbUDJ40m0,https://www.youtube.com/watch?v=YuhbUDJ40m0,2010.0,11.0,19.0,23:46:51
2496,2496,31438,s6w8fiQaJeI,https://www.youtube.com/watch?v=s6w8fiQaJeI,,,,
2497,2497,91515,jhKDSmC8du8,https://www.youtube.com/watch?v=jhKDSmC8du8,2016.0,7.0,15.0,18:06:46
2498,2498,31438,t1SjgvnCVZ4,https://www.youtube.com/watch?v=t1SjgvnCVZ4,2010.0,10.0,1.0,19:44:37
2499,2499,87706,2DBvWJmg7Sk,https://www.youtube.com/watch?v=2DBvWJmg7Sk,2016.0,5.0,25.0,22:53:20
2500,2500,53193,IBxqNWOJPMU,https://www.youtube.com/watch?v=IBxqNWOJPMU,2014.0,9.0,29.0,18:00:03
2501,2501,101028,TZ2-hGdHw0g,https://www.youtube.com/watch?v=TZ2-hGdHw0g,2015.0,5.0,27.0,23:00:00
2502,2502,91515,5FA9Z7vvRIw,https://www.youtube.com/watch?v=5FA9Z7vvRIw,2012.0,8.0,19.0,09:23:34
2503,2503,50348,l3E9Pca-2oE,https://www.youtube.com/watch?v=l3E9Pca-2oE,2011.0,4.0,21.0,03:24:51
2504,2504,40567,o5Mf7UUdf5Y,https://www.youtube.com/watch?v=o5Mf7UUdf5Y,2014.0,7.0,24.0,14:52:17
2505,2505,51659,Lcf_7kUqQQs,https://www.youtube.com/watch?v=Lcf_7kUqQQs,2012.0,8.0,31.0,00:07:59
2506,2506,91537,FoHipBkxiaE,https://www.youtube.com/watch?v=FoHipBkxiaE,,,,
2507,2507,105222,ygv6jXn59t8,https://www.youtube.com/watch?v=ygv6jXn59t8,2017.0,4.0,26.0,06:19:28
2508,2508,16815,DkL0uA8n-Lk,https://www.youtube.com/watch?v=DkL0uA8n-Lk,,,,
2509,2509,93400,aWNGuK5fD2c,https://www.youtube.com/watch?v=aWNGuK5fD2c,2010.0,11.0,1.0,17:09:04
2510,2510,113766,YSUhVFNKoWM,https://www.youtube.com/watch?v=YSUhVFNKoWM,2011.0,4.0,9.0,09:39:57
2511,2511,57396,FTGTo2T3S6c,https://www.youtube.com/watch?v=FTGTo2T3S6c,2017.0,12.0,18.0,14:55:08
2512,2512,76400,D7Gqh-q06Ow,https://www.youtube.com/watch?v=D7Gqh-q06Ow,2010.0,4.0,19.0,21:42:52
2513,2513,96366,6mCfVaEljqU,https://www.youtube.com/watch?v=6mCfVaEljqU,2017.0,4.0,5.0,14:09:25
2514,2514,29477,KJroD8mWWLY,https://www.youtube.com/watch?v=KJroD8mWWLY,2009.0,8.0,14.0,18:14:03
2515,2515,94276,FTBoX_n6WIs,https://www.youtube.com/watch?v=FTBoX_n6WIs,2017.0,9.0,27.0,13:08:00
2516,2516,23521,vI_dX66DKE0,https://www.youtube.com/watch?v=vI_dX66DKE0,2016.0,8.0,11.0,20:00:02
2517,2517,106686,stQhgc0UHxM,https://www.youtube.com/watch?v=stQhgc0UHxM,2016.0,10.0,20.0,18:25:47
2518,2518,105222,ZgdaPuy35Ao,https://www.youtube.com/watch?v=ZgdaPuy35Ao,,,,
2519,2519,44789,1MyqMcFNZTg,https://www.youtube.com/watch?v=1MyqMcFNZTg,2014.0,1.0,17.0,16:02:58
2520,2520,71781,BeEZfCGJRxw,https://www.youtube.com/watch?v=BeEZfCGJRxw,2013.0,2.0,26.0,12:25:58
2521,2521,16815,-SPMxbd7Wtc,https://www.youtube.com/watch?v=-SPMxbd7Wtc,2017.0,5.0,19.0,14:40:49
2522,2522,118831,RMEsbHHSJFQ,https://www.youtube.com/watch?v=RMEsbHHSJFQ,2013.0,2.0,28.0,16:43:59
2523,2523,23521,9XAyNjSeSKg,https://www.youtube.com/watch?v=9XAyNjSeSKg,2014.0,7.0,3.0,19:43:19
2524,2524,67160,tX64EykZDtE,https://www.youtube.com/watch?v=tX64EykZDtE,2012.0,3.0,30.0,23:52:48
2525,2525,76400,7LqVD40qcq4,https://www.youtube.com/watch?v=7LqVD40qcq4,2011.0,1.0,20.0,21:44:32
2526,2526,23521,PXGNpj89Vxw,https://www.youtube.com/watch?v=PXGNpj89Vxw,2010.0,6.0,6.0,19:49:23
2527,2527,23521,-KxZn73g2Wg,https://www.youtube.com/watch?v=-KxZn73g2Wg,2016.0,1.0,25.0,17:43:05
2528,2528,51659,y8nVN465j_0,https://www.youtube.com/watch?v=y8nVN465j_0,2011.0,12.0,1.0,11:20:25
2529,2529,16136,foVqO9C74LI,https://www.youtube.com/watch?v=foVqO9C74LI,2016.0,9.0,8.0,06:29:51
2530,2530,30744,LJO66i179PA,https://www.youtube.com/watch?v=LJO66i179PA,2016.0,3.0,12.0,00:45:16
2531,2531,72954,b5_UAJQ4qaU,https://www.youtube.com/watch?v=b5_UAJQ4qaU,2017.0,1.0,3.0,19:16:46
2532,2532,100901,9iInP81195w,https://www.youtube.com/watch?v=9iInP81195w,,,,
2533,2533,95603,e0D99ELyTa0,https://www.youtube.com/watch?v=e0D99ELyTa0,2013.0,8.0,25.0,21:25:31
2534,2534,44047,NiKddtPZfig,https://www.youtube.com/watch?v=NiKddtPZfig,2015.0,7.0,12.0,17:24:58
2535,2535,14133,QPwv8UzVZCE,https://www.youtube.com/watch?v=QPwv8UzVZCE,2009.0,12.0,18.0,22:01:49
2536,2536,29477,gCJFkf28Yno,https://www.youtube.com/watch?v=gCJFkf28Yno,2011.0,9.0,17.0,00:04:11
2537,2537,87706,8cIEq6fpENs,https://www.youtube.com/watch?v=8cIEq6fpENs,2015.0,3.0,21.0,09:00:00
2538,2538,53193,GlpUJok0fWk,https://www.youtube.com/watch?v=GlpUJok0fWk,2014.0,12.0,15.0,05:34:50
2539,2539,77721,1N4Q83KPiMo,https://www.youtube.com/watch?v=1N4Q83KPiMo,2010.0,9.0,24.0,03:03:35
2540,2540,89899,GsEuTWJSX6Y,https://www.youtube.com/watch?v=GsEuTWJSX6Y,2018.0,2.0,3.0,16:00:00
2541,2541,41950,4bD_m9iSC4M,https://www.youtube.com/watch?v=4bD_m9iSC4M,2014.0,4.0,21.0,16:59:17
2542,2542,44047,9YJpXkPC0JE,https://www.youtube.com/watch?v=9YJpXkPC0JE,2017.0,7.0,22.0,19:21:10
2543,2543,110266,SvsrrcN78uo,https://www.youtube.com/watch?v=SvsrrcN78uo,2014.0,11.0,12.0,03:00:03
2544,2544,71781,W_SoNFO3D4g,https://www.youtube.com/watch?v=W_SoNFO3D4g,2010.0,12.0,3.0,18:03:04
2545,2545,77721,jQvzLHws6NQ,https://www.youtube.com/watch?v=jQvzLHws6NQ,2008.0,3.0,14.0,22:26:21
2546,2546,16136,l8EXL9mJ_Bw,https://www.youtube.com/watch?v=l8EXL9mJ_Bw,2016.0,7.0,22.0,06:22:26
2547,2547,118780,fU_38rSaxD4,https://www.youtube.com/watch?v=fU_38rSaxD4,2011.0,2.0,27.0,00:03:16
2548,2548,113766,y8jXbJhRTvs,https://www.youtube.com/watch?v=y8jXbJhRTvs,2014.0,5.0,22.0,05:52:54
2549,2549,76400,4nMrFBv5O4o,https://www.youtube.com/watch?v=4nMrFBv5O4o,2014.0,3.0,13.0,12:01:55
2550,2550,97633,G-xDLR71ZN0,https://www.youtube.com/watch?v=G-xDLR71ZN0,2010.0,1.0,15.0,07:31:27
2551,2551,23521,IGE9qpICfSw,https://www.youtube.com/watch?v=IGE9qpICfSw,2017.0,6.0,26.0,16:00:02
2552,2552,118779,CplRxNlZ6sc,https://www.youtube.com/watch?v=CplRxNlZ6sc,2015.0,8.0,27.0,15:51:08
2553,2553,20898,5TR182-S91s,https://www.youtube.com/watch?v=5TR182-S91s,2016.0,5.0,12.0,02:46:44
2554,2554,113766,VGv8sV9tXJo,https://www.youtube.com/watch?v=VGv8sV9tXJo,,,,
2555,2555,96127,HWcpjw2-jOo,https://www.youtube.com/watch?v=HWcpjw2-jOo,2013.0,7.0,12.0,14:08:42
2556,2556,51659,C00U3DqI09U,https://www.youtube.com/watch?v=C00U3DqI09U,2015.0,9.0,20.0,18:23:11
2557,2557,77721,B77xC-oCLHs,https://www.youtube.com/watch?v=B77xC-oCLHs,2014.0,1.0,1.0,04:00:01
2558,2558,105222,BM3Fb7D2ndY,https://www.youtube.com/watch?v=BM3Fb7D2ndY,2015.0,3.0,9.0,23:05:05
2559,2559,105259,bEW6DPuvrBA,https://www.youtube.com/watch?v=bEW6DPuvrBA,2011.0,8.0,31.0,15:39:29
2560,2560,41773,wP2nUysxgMQ,https://www.youtube.com/watch?v=wP2nUysxgMQ,2016.0,8.0,25.0,19:37:45
2561,2561,101028,_X8r4xKhipA,https://www.youtube.com/watch?v=_X8r4xKhipA,,,,
2562,2562,105209,UnG96U6VtVQ,https://www.youtube.com/watch?v=UnG96U6VtVQ,2017.0,1.0,15.0,17:03:06
2563,2563,113766,ea1vLVhX7_4,https://www.youtube.com/watch?v=ea1vLVhX7_4,2013.0,12.0,20.0,10:00:01
2564,2564,96366,9egTDmCEcz4,https://www.youtube.com/watch?v=9egTDmCEcz4,2017.0,1.0,19.0,05:30:00
2565,2565,53193,RbTKdGTIIQ8,https://www.youtube.com/watch?v=RbTKdGTIIQ8,2011.0,2.0,16.0,00:42:26
2566,2566,67160,hLu1-Z05V_Q,https://www.youtube.com/watch?v=hLu1-Z05V_Q,2011.0,11.0,3.0,01:35:20
2567,2567,26618,gNl7pXCiTgs,https://www.youtube.com/watch?v=gNl7pXCiTgs,2016.0,1.0,24.0,13:47:37
2568,2568,40567,w2NQeR0RxoM,https://www.youtube.com/watch?v=w2NQeR0RxoM,2015.0,12.0,26.0,17:34:11
2569,2569,57396,0ofGvp3lCmk,https://www.youtube.com/watch?v=0ofGvp3lCmk,2015.0,10.0,13.0,12:24:29
2570,2570,30744,wWient3Yz9w,https://www.youtube.com/watch?v=wWient3Yz9w,2015.0,9.0,29.0,14:30:00
2571,2571,68268,8306ym86VMM,https://www.youtube.com/watch?v=8306ym86VMM,2013.0,9.0,1.0,11:58:03
2572,2572,89899,qJjgsdVxrKc,https://www.youtube.com/watch?v=qJjgsdVxrKc,2016.0,11.0,27.0,14:46:51
2573,2573,109972,I3X_nLJV-N0,https://www.youtube.com/watch?v=I3X_nLJV-N0,2015.0,9.0,24.0,23:56:32
2574,2574,118779,WAP4qUGs-f8,https://www.youtube.com/watch?v=WAP4qUGs-f8,2017.0,5.0,23.0,12:07:58
2575,2575,57396,_KxeNUG4TFI,https://www.youtube.com/watch?v=_KxeNUG4TFI,2017.0,11.0,18.0,15:32:52
2576,2576,59684,bMnWO49jajI,https://www.youtube.com/watch?v=bMnWO49jajI,2015.0,8.0,5.0,15:49:56
2577,2577,23521,5tYATWL3Un4,https://www.youtube.com/watch?v=5tYATWL3Un4,,,,
2578,2578,41718,38037rnpWZQ,https://www.youtube.com/watch?v=38037rnpWZQ,2017.0,2.0,7.0,04:06:23
2579,2579,105253,r4bFhhEhLpI,https://www.youtube.com/watch?v=r4bFhhEhLpI,2010.0,5.0,5.0,17:22:55
2580,2580,41718,yx4PCh3wr-Y,https://www.youtube.com/watch?v=yx4PCh3wr-Y,2009.0,12.0,13.0,06:54:50
2581,2581,44047,Ou5RXSukI74,https://www.youtube.com/watch?v=Ou5RXSukI74,,,,
2582,2582,76400,I9xwkrAFhv4,https://www.youtube.com/watch?v=I9xwkrAFhv4,2016.0,6.0,25.0,17:33:44
2583,2583,75501,s1n9egNGOes,https://www.youtube.com/watch?v=s1n9egNGOes,2016.0,8.0,13.0,01:24:09
2584,2584,103832,J4VwN3iqpZA,https://www.youtube.com/watch?v=J4VwN3iqpZA,2012.0,11.0,2.0,13:18:46
2585,2585,71781,nuiblNX0gAo,https://www.youtube.com/watch?v=nuiblNX0gAo,2016.0,5.0,17.0,09:00:01
2586,2586,76407,5zfAgVnf9gY,https://www.youtube.com/watch?v=5zfAgVnf9gY,2013.0,1.0,20.0,12:16:04
2587,2587,11138,A_0S5xVlRRE,https://www.youtube.com/watch?v=A_0S5xVlRRE,2010.0,6.0,10.0,20:55:38
2588,2588,95603,xcRW1zoVb6Y,https://www.youtube.com/watch?v=xcRW1zoVb6Y,2014.0,5.0,20.0,13:24:52
2589,2589,71781,OMNI4fFqQYE,https://www.youtube.com/watch?v=OMNI4fFqQYE,2014.0,6.0,23.0,16:30:01
2590,2590,29477,lpQKxeT73Qg,https://www.youtube.com/watch?v=lpQKxeT73Qg,2014.0,2.0,3.0,22:28:24
2591,2591,76407,fyNcJlwXurk,https://www.youtube.com/watch?v=fyNcJlwXurk,2018.0,5.0,11.0,15:30:00
2592,2592,113766,02xyskuNJ1o,https://www.youtube.com/watch?v=02xyskuNJ1o,2008.0,8.0,14.0,21:50:34
2593,2593,113766,mCiDe7zEJV8,https://www.youtube.com/watch?v=mCiDe7zEJV8,2016.0,10.0,30.0,09:31:32
2594,2594,77721,BoYGrrOn4jU,https://www.youtube.com/watch?v=BoYGrrOn4jU,2013.0,11.0,12.0,20:00:01
2595,2595,16136,tM3sf2f-zlI,https://www.youtube.com/watch?v=tM3sf2f-zlI,,,,
2596,2596,40566,JqqhZb_s2vA,https://www.youtube.com/watch?v=JqqhZb_s2vA,2014.0,4.0,28.0,22:57:02
2597,2597,91515,_fISKE4B8KI,https://www.youtube.com/watch?v=_fISKE4B8KI,2014.0,8.0,24.0,09:00:01
2598,2598,59684,w8-jGtxCO7g,https://www.youtube.com/watch?v=w8-jGtxCO7g,2016.0,8.0,10.0,23:20:40
2599,2599,87706,shSDaDi0xuo,https://www.youtube.com/watch?v=shSDaDi0xuo,2013.0,5.0,14.0,01:08:10
2600,2600,44047,Blh_wHlmVL0,https://www.youtube.com/watch?v=Blh_wHlmVL0,2013.0,7.0,9.0,16:40:46
2601,2601,91515,Z4IoaUQzbmQ,https://www.youtube.com/watch?v=Z4IoaUQzbmQ,2013.0,3.0,5.0,13:55:01
2602,2602,113766,a8gKl_Dycng,https://www.youtube.com/watch?v=a8gKl_Dycng,2013.0,8.0,16.0,15:53:38
2603,2603,118779,VhkcyazIICk,https://www.youtube.com/watch?v=VhkcyazIICk,2015.0,12.0,2.0,14:01:02
2604,2604,93376,MYH4Ue0Rfq4,https://www.youtube.com/watch?v=MYH4Ue0Rfq4,2014.0,6.0,13.0,21:24:35
2605,2605,97633,w3YjYJRMimo,https://www.youtube.com/watch?v=w3YjYJRMimo,2016.0,11.0,14.0,10:30:00
2606,2606,94276,8JDdW3xR2VY,https://www.youtube.com/watch?v=8JDdW3xR2VY,2016.0,10.0,14.0,08:08:42
2607,2607,113766,2qJqLocoxo0,https://www.youtube.com/watch?v=2qJqLocoxo0,2016.0,5.0,6.0,11:23:31
2608,2608,20880,B6pNE-Sk-z0,https://www.youtube.com/watch?v=B6pNE-Sk-z0,,,,
2609,2609,53193,Ul0n8q95WBo,https://www.youtube.com/watch?v=Ul0n8q95WBo,2015.0,11.0,28.0,17:51:56
2610,2610,59684,kvZ1gbkBewI,https://www.youtube.com/watch?v=kvZ1gbkBewI,2016.0,11.0,28.0,23:23:39
2611,2611,44047,Cc0Yw8pnzlI,https://www.youtube.com/watch?v=Cc0Yw8pnzlI,2016.0,3.0,4.0,05:08:00
2612,2612,118831,eqB4nkZyVTo,https://www.youtube.com/watch?v=eqB4nkZyVTo,,,,
2613,2613,14133,SXvCivWVrnk,https://www.youtube.com/watch?v=SXvCivWVrnk,2016.0,8.0,17.0,18:32:36
2614,2614,91537,bzXe-R0uscg,https://www.youtube.com/watch?v=bzXe-R0uscg,2015.0,3.0,2.0,12:28:34
2615,2615,75501,o_2bQoL9F8M,https://www.youtube.com/watch?v=o_2bQoL9F8M,,,,
2616,2616,91515,Nxok_XFt3es,https://www.youtube.com/watch?v=Nxok_XFt3es,,,,
2617,2617,100901,aAx1Hzb-Ow8,https://www.youtube.com/watch?v=aAx1Hzb-Ow8,2014.0,6.0,21.0,04:36:00
2618,2618,76400,N1seZWzX0dw,https://www.youtube.com/watch?v=N1seZWzX0dw,2017.0,1.0,12.0,13:00:01
2619,2619,67160,XHjpcRsWxiY,https://www.youtube.com/watch?v=XHjpcRsWxiY,2016.0,6.0,8.0,17:00:03
2620,2620,68268,aXReOhDFJ3g,https://www.youtube.com/watch?v=aXReOhDFJ3g,2013.0,11.0,21.0,16:37:51
2621,2621,44047,2NzarUFcWTs,https://www.youtube.com/watch?v=2NzarUFcWTs,2011.0,8.0,11.0,15:04:53
2622,2622,53204,N1OikNtLtnM,https://www.youtube.com/watch?v=N1OikNtLtnM,2015.0,6.0,13.0,09:42:36
2623,2623,94276,y8NLggIawjg,https://www.youtube.com/watch?v=y8NLggIawjg,2017.0,7.0,12.0,11:04:20
2624,2624,71781,tGaEuw3dblk,https://www.youtube.com/watch?v=tGaEuw3dblk,2014.0,3.0,11.0,19:35:04
2625,2625,59684,ZqLqKsFmTx4,https://www.youtube.com/watch?v=ZqLqKsFmTx4,2016.0,7.0,22.0,00:27:22
